file,year,longitude,latitude,lr_shape,hr_shape,scale_h,channels,shape_ok,finite_ok,n_nonfinite,reflectance_ok,hr_min,hr_max,bands_ok,band_order_plausible,lr_matches_4x_avg_hr,lr_max_abs_err_vs_4x_avg,has_stored_metadata,valid
S2_2019_m121.42917_38.15597.npz,2019,-121.42917240648605,38.15596844438468,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01549999974668026,0.548799991607666,True,True,True,0.0,True,True
S2_2019_m121.42941_38.11817.npz,2019,-121.42941051558121,38.118173593166084,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016899999231100082,0.47519999742507935,True,True,True,0.0,True,True
S2_2019_m121.42948_38.28135.npz,2019,-121.42947919704218,38.28134665972943,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012500000186264515,0.5636000037193298,True,True,True,0.0,True,True
S2_2019_m121.42976_38.28822.npz,2019,-121.42976437636342,38.2882244263042,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012500000186264515,0.5636000037193298,True,True,True,0.0,True,True
S2_2019_m121.43013_38.11414.npz,2019,-121.43013069390445,38.114135153532175,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0284000001847744,0.47519999742507935,True,True,True,0.0,True,True
S2_2019_m121.43047_38.20315.npz,2019,-121.43046682932967,38.203151470015904,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017100000753998756,0.4244000017642975,True,True,True,0.0,True,True
S2_2019_m121.43059_38.20146.npz,2019,-121.43058522590373,38.20146116422889,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017100000753998756,0.4244000017642975,True,True,True,0.0,True,True
S2_2019_m121.43063_38.10237.npz,2019,-121.43062531972343,38.10237367041841,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019999999552965164,0.5663999915122986,True,True,True,0.0,True,True
S2_2019_m121.43075_38.21003.npz,2019,-121.43075179778161,38.21002927509257,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01655000075697899,0.5659999847412109,True,True,True,0.0,True,True
S2_2019_m121.43077_38.28801.npz,2019,-121.43076617000584,38.28801211607638,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012500000186264515,0.5636000037193298,True,True,True,0.0,True,True
S2_2019_m121.43174_38.15209.npz,2019,-121.43174230573435,38.15209241747647,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01360000018030405,0.4620000123977661,True,True,True,0.0,True,True
S2_2019_m121.43180_38.23728.npz,2019,-121.43180070884156,38.237282323267394,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.009399999864399433,0.4821999967098236,True,True,True,0.0,True,True
S2_2019_m121.43185_38.19592.npz,2019,-121.43184947771279,38.19591979699846,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.030500000342726707,0.4715999960899353,True,True,True,0.0,True,True
S2_2019_m121.43237_38.24799.npz,2019,-121.43236583298253,38.24798618294748,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011749999597668648,0.5072000026702881,True,True,True,0.0,True,True
S2_2019_m121.43252_38.28486.npz,2019,-121.43252198457492,38.28486467817444,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012500000186264515,0.5636000037193298,True,True,True,0.0,True,True
S2_2019_m121.43279_38.11052.npz,2019,-121.43279042409291,38.110517216713745,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.025100000202655792,0.5523999929428101,True,True,True,0.0,True,True
S2_2019_m121.43316_38.24921.npz,2019,-121.43315714787087,38.24920602875291,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011800000444054604,0.573199987411499,True,True,True,0.0,True,True
S2_2019_m121.43320_38.19064.npz,2019,-121.43320498129692,38.19063653948852,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016499999910593033,0.4715999960899353,True,True,True,0.0,True,True
S2_2019_m121.43330_38.19089.npz,2019,-121.43329642419442,38.19089466494596,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016499999910593033,0.4715999960899353,True,True,True,0.0,True,True
S2_2019_m121.43361_38.18167.npz,2019,-121.4336136274744,38.18166873324636,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016499999910593033,0.5472000241279602,True,True,True,0.0,True,True
S2_2019_m121.43424_38.19153.npz,2019,-121.43423773580241,38.19152747989209,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016499999910593033,0.4715999960899353,True,True,True,0.0,True,True
S2_2019_m121.43427_38.12380.npz,2019,-121.43426832007044,38.12380247083424,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01600000075995922,0.47519999742507935,True,True,True,0.0,True,True
S2_2019_m121.43527_38.19242.npz,2019,-121.43527051532607,38.19241841153508,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016499999910593033,0.4715999960899353,True,True,True,0.0,True,True
S2_2019_m121.43599_38.10234.npz,2019,-121.43598694315813,38.1023444887418,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019999999552965164,0.5523999929428101,True,True,True,0.0,True,True
S2_2019_m121.43633_38.10533.npz,2019,-121.43632555983022,38.1053254456296,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020800000056624413,0.5523999929428101,True,True,True,0.0,True,True
S2_2019_m121.43640_38.23103.npz,2019,-121.43640217728947,38.231033135336276,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.009399999864399433,0.6592000126838684,True,True,True,0.0,True,True
S2_2019_m121.43666_38.10525.npz,2019,-121.43665865603428,38.10525465746558,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020800000056624413,0.5523999929428101,True,True,True,0.0,True,True
S2_2019_m121.43673_38.15908.npz,2019,-121.43672626442061,38.159082588855824,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01590000092983246,0.548799991607666,True,True,True,0.0,True,True
S2_2019_m121.43728_38.16368.npz,2019,-121.43728034788677,38.16368305398392,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016200000420212746,0.548799991607666,True,True,True,0.0,True,True
S2_2019_m121.43811_38.23483.npz,2019,-121.43810849224948,38.23483416904367,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.009399999864399433,0.5076000094413757,True,True,True,0.0,True,True
S2_2019_m121.43880_38.16392.npz,2019,-121.43879663853264,38.16391613147472,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016200000420212746,0.548799991607666,True,True,True,0.0,True,True
S2_2019_m121.43882_38.12755.npz,2019,-121.43882036689158,38.127553497945456,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027300000190734863,0.43959999084472656,True,True,True,0.0,True,True
S2_2019_m121.43932_38.11884.npz,2019,-121.43931935355872,38.11884373729099,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0284000001847744,0.47519999742507935,True,True,True,0.0,True,True
S2_2019_m121.43965_38.10157.npz,2019,-121.43965082145739,38.10156577898699,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019999999552965164,0.5655999779701233,True,True,True,0.0,True,True
S2_2019_m121.43999_38.08734.npz,2019,-121.43998781785746,38.08733953470343,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.004999999888241291,0.44699999690055847,True,True,True,0.0,True,True
S2_2019_m121.44012_38.12312.npz,2019,-121.44011508773089,38.12311529089524,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03280000016093254,0.4629000127315521,True,True,True,0.0,True,True
S2_2019_m121.44090_38.10408.npz,2019,-121.44089748603213,38.10407620685688,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019500000402331352,0.426800012588501,True,True,True,0.0,True,True
S2_2019_m121.44091_38.19316.npz,2019,-121.44091311579926,38.19316338631047,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016499999910593033,0.5059999823570251,True,True,True,0.0,True,True
S2_2019_m121.44094_38.22563.npz,2019,-121.44094376688173,38.22562892820716,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0142000000923872,0.5562000274658203,True,True,True,0.0,True,True
S2_2019_m121.44127_38.10816.npz,2019,-121.44126867806922,38.10816043767103,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019500000402331352,0.47360000014305115,True,True,True,0.0,True,True
S2_2019_m121.44127_38.17089.npz,2019,-121.4412654549856,38.17088539813011,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011300000362098217,0.553600013256073,True,True,True,0.0,True,True
S2_2019_m121.44150_38.13614.npz,2019,-121.44150315424959,38.136142317079184,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011149999685585499,0.43959999084472656,True,True,True,0.0,True,True
S2_2019_m121.44151_38.10783.npz,2019,-121.44151041315769,38.107831514584255,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019500000402331352,0.47360000014305115,True,True,True,0.0,True,True
S2_2019_m121.44155_38.11199.npz,2019,-121.4415485368062,38.11198654403058,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019500000402331352,0.47360000014305115,True,True,True,0.0,True,True
S2_2019_m121.44170_38.09419.npz,2019,-121.44169674443897,38.094192322170876,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01810000091791153,0.5655999779701233,True,True,True,0.0,True,True
S2_2019_m121.44170_38.12861.npz,2019,-121.44170107443306,38.12860664178108,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02759999968111515,0.4431999921798706,True,True,True,0.0,True,True
S2_2019_m121.44195_38.19405.npz,2019,-121.44194599914572,38.19405426166624,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018699999898672104,0.5059999823570251,True,True,True,0.0,True,True
S2_2019_m121.44196_38.08886.npz,2019,-121.44195927212064,38.088863190785354,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.005549999885261059,0.38659998774528503,True,True,True,0.0,True,True
S2_2019_m121.44264_38.23748.npz,2019,-121.44263516351309,38.237481740109374,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01549999974668026,0.4779999852180481,True,True,True,0.0,True,True
S2_2019_m121.44267_38.22443.npz,2019,-121.44267102158815,38.22442976277747,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0142000000923872,0.5562000274658203,True,True,True,0.0,True,True
S2_2019_m121.44296_38.23131.npz,2019,-121.44295721426676,38.231307527102466,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0142000000923872,0.5562000274658203,True,True,True,0.0,True,True
S2_2019_m121.44412_38.11116.npz,2019,-121.44412210690673,38.1111619808473,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018699999898672104,0.47360000014305115,True,True,True,0.0,True,True
S2_2019_m121.44433_38.10973.npz,2019,-121.44433142292642,38.10972976531313,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018699999898672104,0.47360000014305115,True,True,True,0.0,True,True
S2_2019_m121.44444_38.13330.npz,2019,-121.44443734994566,38.13329849889497,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020549999549984932,0.4431999921798706,True,True,True,0.0,True,True
S2_2019_m121.44457_38.31478.npz,2019,-121.44457477348774,38.314781475118174,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019300000742077827,0.49160000681877136,True,True,True,0.0,True,True
S2_2019_m121.44484_38.09297.npz,2019,-121.44484439705103,38.0929680140428,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019999999552965164,0.5655999779701233,True,True,True,0.0,True,True
S2_2019_m121.44510_38.10179.npz,2019,-121.44510375611243,38.101794321800654,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019700000062584877,0.5655999779701233,True,True,True,0.0,True,True
S2_2019_m121.44529_38.13367.npz,2019,-121.44528660633411,38.13367311416894,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020549999549984932,0.4431999921798706,True,True,True,0.0,True,True
S2_2019_m121.44593_38.22957.npz,2019,-121.44592764377025,38.229566973412574,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0142000000923872,0.5562000274658203,True,True,True,0.0,True,True
S2_2019_m121.44644_38.08736.npz,2019,-121.44643871994997,38.08735562102147,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.004999999888241291,0.47940000891685486,True,True,True,0.0,True,True
S2_2019_m121.44650_38.13203.npz,2019,-121.44649558929034,38.132028459034146,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0239499993622303,0.5130000114440918,True,True,True,0.0,True,True
S2_2019_m121.44749_38.08325.npz,2019,-121.44749064974725,38.08324624875643,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0033499998971819878,0.4803999960422516,True,True,True,0.0,True,True
S2_2019_m121.44801_38.31433.npz,2019,-121.44800677627549,38.31433145357873,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019300000742077827,0.49160000681877136,True,True,True,0.0,True,True
S2_2019_m121.44803_38.24966.npz,2019,-121.44803075529245,38.24965884107009,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0,0.46799999475479126,True,True,True,0.0,True,True
S2_2019_m121.44833_38.24848.npz,2019,-121.44833195691264,38.248484750917385,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01769999973475933,0.49639999866485596,True,True,True,0.0,True,True
S2_2019_m121.44837_38.22128.npz,2019,-121.44836912258297,38.221277528562,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.009700000286102295,0.4715999960899353,True,True,True,0.0,True,True
S2_2019_m121.44844_38.16686.npz,2019,-121.44844337146996,38.166862892652624,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.00989999994635582,0.5335999727249146,True,True,True,0.0,True,True
S2_2019_m121.44890_38.22783.npz,2019,-121.44889793262429,38.22782634765472,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.009700000286102295,0.4903999865055084,True,True,True,0.0,True,True
S2_2019_m121.44918_38.32269.npz,2019,-121.44917785063402,38.32268701236991,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013399999588727951,0.47679999470710754,True,True,True,0.0,True,True
S2_2019_m121.44954_38.11029.npz,2019,-121.44954327152334,38.11028703907305,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01730000041425228,0.47360000014305115,True,True,True,0.0,True,True
S2_2019_m121.44999_38.16820.npz,2019,-121.44999228883242,38.16819911074273,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.00989999994635582,0.5335999727249146,True,True,True,0.0,True,True
S2_2019_m121.45011_38.24339.npz,2019,-121.45011252051123,38.2433886230874,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01759999990463257,0.5306000113487244,True,True,True,0.0,True,True
S2_2019_m121.45037_38.32604.npz,2019,-121.45036952643888,38.326042450917576,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013399999588727951,0.47679999470710754,True,True,True,0.0,True,True
S2_2019_m121.45069_38.16916.npz,2019,-121.45069156029912,38.1691607385359,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.00989999994635582,0.5228000283241272,True,True,True,0.0,True,True
S2_2019_m121.45110_38.16324.npz,2019,-121.45110410706583,38.16324457945996,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0170499999076128,0.508400022983551,True,True,True,0.0,True,True
S2_2019_m121.45172_38.24083.npz,2019,-121.4517158863003,38.24082794898019,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017100000753998756,0.5306000113487244,True,True,True,0.0,True,True
S2_2019_m121.45209_38.09420.npz,2019,-121.45208575623496,38.0942035873279,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01875000074505806,0.5655999779701233,True,True,True,0.0,True,True
S2_2019_m121.45227_38.15744.npz,2019,-121.45227468869358,38.15744486868393,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01549999974668026,0.4787999987602234,True,True,True,0.0,True,True
S2_2019_m121.45346_38.32261.npz,2019,-121.4534616781006,38.322611415504625,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01979999989271164,0.47679999470710754,True,True,True,0.0,True,True
S2_2019_m121.45402_38.16540.npz,2019,-121.4540189726059,38.165400708646565,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.00989999994635582,0.4724000096321106,True,True,True,0.0,True,True
S2_2019_m121.45414_38.25475.npz,2019,-121.4541421163726,38.25474546898123,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0,0.5123999714851379,True,True,True,0.0,True,True
S2_2019_m121.45419_38.23364.npz,2019,-121.45418970420717,38.23364166759854,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01549999974668026,0.46639999747276306,True,True,True,0.0,True,True
S2_2019_m121.45427_38.23085.npz,2019,-121.454274985633,38.230848072228454,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01549999974668026,0.4668000042438507,True,True,True,0.0,True,True
S2_2019_m121.45451_38.11117.npz,2019,-121.45451351317384,38.111173040384905,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01590000092983246,0.47360000014305115,True,True,True,0.0,True,True
S2_2019_m121.45475_38.09364.npz,2019,-121.45474998434231,38.093636913464366,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01795000024139881,0.5335999727249146,True,True,True,0.0,True,True
S2_2019_m121.45486_38.08584.npz,2019,-121.45485504650019,38.08584306716603,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012600000016391277,0.4875999987125397,True,True,True,0.0,True,True
S2_2019_m121.45503_38.24512.npz,2019,-121.45503281883116,38.24511975147345,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01860000006854534,0.5306000113487244,True,True,True,0.0,True,True
S2_2019_m121.45626_38.25263.npz,2019,-121.45626253268796,38.25263011867993,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0,0.5123999714851379,True,True,True,0.0,True,True
S2_2019_m121.45652_38.24425.npz,2019,-121.45651818727093,38.24424933858797,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01860000006854534,0.5306000113487244,True,True,True,0.0,True,True
S2_2019_m121.45706_38.21138.npz,2019,-121.45705621746825,38.21138405947097,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.009800000116229057,0.4620000123977661,True,True,True,0.0,True,True
S2_2019_m121.45711_38.23580.npz,2019,-121.45710745157594,38.235797709815195,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016300000250339508,0.5306000113487244,True,True,True,0.0,True,True
S2_2019_m121.45777_38.23566.npz,2019,-121.45777478567443,38.23565602151483,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016300000250339508,0.5306000113487244,True,True,True,0.0,True,True
S2_2019_m121.45789_38.24812.npz,2019,-121.45789212673972,38.248120934656214,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01899999938905239,0.49639999866485596,True,True,True,0.0,True,True
S2_2019_m121.45812_38.21033.npz,2019,-121.45811577381234,38.21032636013293,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.009800000116229057,0.4620000123977661,True,True,True,0.0,True,True
S2_2019_m121.45970_38.22997.npz,2019,-121.45970485486423,38.22997269183462,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0142000000923872,0.5424000024795532,True,True,True,0.0,True,True
S2_2019_m121.46156_38.24734.npz,2019,-121.4615630394934,38.247341581415704,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020500000566244125,0.5239999890327454,True,True,True,0.0,True,True
S2_2019_m121.46276_38.21128.npz,2019,-121.46275932946834,38.21128286406825,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020099999383091927,0.4620000123977661,True,True,True,0.0,True,True
S2_2019_m121.46310_38.21426.npz,2019,-121.46309953307312,38.214263713619296,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018799999728798866,0.4620000123977661,True,True,True,0.0,True,True
S2_2019_m121.46323_38.13680.npz,2019,-121.46323388264953,38.13679659495311,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.007199999876320362,0.5425999760627747,True,True,True,0.0,True,True
S2_2019_m121.46386_38.21438.npz,2019,-121.46385823957804,38.214380094663,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018799999728798866,0.4620000123977661,True,True,True,0.0,True,True
